iter	RMSE
1499	0.02526699956
1500	0.02526612168
1501	0.02526552472
1502	0.02526371612
1503	0.02526149068
1504	0.02526053387
1505	0.02525550825
1506	0.02525543614
1507	0.02525427999
1508	0.02525423695
1509	0.02524854113
1510	0.02524838711
1511	0.02524771956
1512	0.02524641103
1513	0.02524573402
1514	0.0252448938
1515	0.02524472491
1516	0.02524463731
1517	0.02524424364
1518	0.02524355112
1519	0.02524149382
1520	0.02524103473
1521	0.02524017548
1522	0.02524002086
1523	0.02523888116
1524	0.02523679399
1525	0.02523547978
1526	0.02523504581
1527	0.02523456113
1528	0.02522990269
1529	0.02522695074
1530	0.02522680803
1531	0.02522397061
1532	0.0252225402
1533	0.02522003383
1534	0.02521882218
1535	0.02521550058
1536	0.02521532695
1537	0.02521433722
1538	0.02521351053
1539	0.02521238578
1540	0.02521187494
1541	0.02521065927
1542	0.02520970959
1543	0.02520787609
1544	0.02520570434
1545	0.02520507006
1546	0.02520299306
1547	0.02520231401
1548	0.02520223697
1549	0.0252007478
1550	0.02520064476
1551	0.02519984152
1552	0.02519916587
1553	0.02519885967
1554	0.02519731699
1555	0.02519624573
1556	0.02519602646
1557	0.0251952658
1558	0.02519501665
1559	0.02519460162
1560	0.02519030915
1561	0.02518676208
1562	0.02518511845
1563	0.025184582
1564	0.02518331464
1565	0.02518250354
1566	0.02518021146
1567	0.02517844514
1568	0.02517762283
1569	0.02517589928
1570	0.02517236509
1571	0.02517080325
1572	0.02516977254
1573	0.02516433425
1574	0.02516291957
1575	0.02516247921
1576	0.02516211831
1577	0.02516187329
1578	0.02516013286
1579	0.02515733617
1580	0.02515209044
1581	0.02514763403
1582	0.02514362216
1583	0.0251430136
1584	0.02514177739
1585	0.02513848381
1586	0.02513820717
1587	0.02513712433
1588	0.02513665346
1589	0.02513442435
1590	0.02513037494
1591	0.02513032491
1592	0.02513001573
1593	0.02512881479
1594	0.02512389671
1595	0.02512381735
1596	0.02512309678
1597	0.02512248149
1598	0.0251221972
1599	0.02512009878
1600	0.02511951374
1601	0.02511930015
1602	0.0251188922
1603	0.02511881304
1604	0.02511660845
1605	0.02511567197
1606	0.02511552548
1607	0.02511440286
1608	0.02511200652
1609	0.02510696809
1610	0.02510468119
1611	0.02510393653
1612	0.02510329155
1613	0.02510279496
1614	0.02510171747
1615	0.02510084922
1616	0.02510075746
1617	0.0250994633
1618	0.02509928521
1619	0.02509899207
1620	0.02508995271
1621	0.02508492526
1622	0.02508286544
1623	0.025082263
1624	0.02508186506
1625	0.02507661965
1626	0.02507637638
1627	0.02507294729
1628	0.02507002968
1629	0.02506768681
1630	0.02506724974
1631	0.02506381456
1632	0.02505852997
1633	0.02505825641
1634	0.02505780921
1635	0.02505329117
1636	0.02504742378
1637	0.02504505327
1638	0.02504397752
1639	0.0250426541
1640	0.02504163282
1641	0.02503905738
1642	0.02503900892
1643	0.0250360491
1644	0.02503588642
1645	0.02503564
1646	0.02503082632
1647	0.02502899268
1648	0.02502836605
1649	0.0250267218
1650	0.02502554844
1651	0.0250217527
1652	0.02502160714
1653	0.02501344848
1654	0.02501320256
1655	0.02501171532
1656	0.0250097305
1657	0.02500602415
1658	0.02500096368
1659	0.02500088442
1660	0.02499993185
1661	0.02499982903
1662	0.02499771038
1663	0.02499734834
1664	0.02499732419
1665	0.02499568904
1666	0.02499533484
1667	0.02499035531
1668	0.02499030615
1669	0.0249881927
1670	0.02498755334
1671	0.02498422758
1672	0.02498004868
1673	0.02498000177
1674	0.02497582595
1675	0.0249731832
1676	0.02497179192
1677	0.02497101815
1678	0.02496778888
1679	0.02496644739
1680	0.02496602175
1681	0.02496557337
1682	0.02495901644
1683	0.02495325973
1684	0.02494950378
1685	0.02494775502
1686	0.02494652114
1687	0.02494623065
1688	0.02494500437
1689	0.02493883733
1690	0.02493529531
1691	0.02493361951
1692	0.02493278161
1693	0.0249259028
1694	0.0249249563
1695	0.02491801122
1696	0.02490968447
1697	0.02490761342
1698	0.02490746712
1699	0.02490178391
1700	0.0248997239
1701	0.02489838338
1702	0.02489262039
1703	0.02488991023
1704	0.02488975095
1705	0.02488878322
1706	0.02488714809
1707	0.02488668161
1708	0.02488097482
1709	0.02488093127
1710	0.0248801624
1711	0.02487876663
1712	0.0248769909
1713	0.02487671518
1714	0.0248750443
1715	0.0248723356
1716	0.02487220877
1717	0.02486867039
1718	0.02486685029
1719	0.02486256639
1720	0.02486236342
1721	0.02486133792
1722	0.02486085078
1723	0.02486077648
1724	0.02485893204
1725	0.02485481383
1726	0.02485259831
1727	0.02485256568
1728	0.02485000792
1729	0.0248429136
1730	0.02483801308
1731	0.02483601881
1732	0.02483583909
1733	0.02483468334
1734	0.02483358091
1735	0.02483353569
1736	0.02482980513
1737	0.0248268752
1738	0.02482574625
1739	0.02482554178
1740	0.02481965764
1741	0.02481941366
1742	0.02481537067
1743	0.02481514841
1744	0.02481049787
1745	0.02480907408
1746	0.02480848197
1747	0.02480300826
1748	0.02480125911
1749	0.02480074058
1750	0.02479683242
1751	0.02479664296
1752	0.02479498112
1753	0.02479330557
1754	0.02479264493
1755	0.0247863193
1756	0.02478233621
1757	0.02478113153
1758	0.0247785589
1759	0.0247784257
1760	0.02477770655
1761	0.02477690581
1762	0.02477631064
1763	0.02477567022
1764	0.02477561135
1765	0.02477368542
1766	0.02477147601
1767	0.02477112355
1768	0.0247709951
1769	0.02476545414
1770	0.02476196232
1771	0.02476138641
1772	0.02475943821
1773	0.02475822686
1774	0.0247547442
1775	0.02475203295
1776	0.02474967325
1777	0.02474783234
1778	0.02474397214
1779	0.02474317218
1780	0.02473997597
1781	0.02473930579
1782	0.02473598121
1783	0.02473569999
1784	0.0247285203
1785	0.02472647345
1786	0.02472620452
1787	0.02472396395
1788	0.02472188174
1789	0.02471939054
1790	0.0247176585
1791	0.02471477969
1792	0.02471418338
1793	0.02471226451
1794	0.02471164748
1795	0.02471124191
1796	0.02470707958
1797	0.02470608676
1798	0.02470413249
1799	0.02470291282
1800	0.02470243527
1801	0.02470035618
1802	0.02469838179
1803	0.02469678243
1804	0.0246954509
1805	0.02469525736
1806	0.02469242964
1807	0.02469114907
1808	0.02468566319
1809	0.02468210023
1810	0.02467692952
1811	0.02467523291
1812	0.02467310552
1813	0.02466845072
1814	0.02466828625
1815	0.02466522909
1816	0.02466433302
1817	0.0246624201
1818	0.02466065434
1819	0.02465693807
1820	0.02465145787
1821	0.02464966128
1822	0.02464925073
1823	0.02464781286
1824	0.02464561311
1825	0.02464373899
1826	0.02464336016
1827	0.02464131832
1828	0.02463731281
1829	0.02463699476
1830	0.02463670368
1831	0.02463634487
1832	0.02463507128
1833	0.02463483198
1834	0.02463455938
1835	0.02463181397
1836	0.02463147129
1837	0.0246276819
1838	0.02462557029
1839	0.02462400241
1840	0.02461982117
1841	0.02461931861
1842	0.02461805039
1843	0.02461653304
1844	0.02461606542
1845	0.02461257014
1846	0.02461145102
1847	0.02460962035
1848	0.02460632351
1849	0.02460301097
1850	0.02460115975
1851	0.0245960437
1852	0.02459456004
1853	0.02459197658
1854	0.02459013271
1855	0.02458392079
1856	0.0245819438
1857	0.02457848645
1858	0.02457815403
1859	0.0245762817
1860	0.02457450362
1861	0.02457284676
1862	0.02457275951
1863	0.02457239544
1864	0.02457207587
1865	0.02457162008
1866	0.02457037832
1867	0.02456783592
1868	0.02456483425
1869	0.02455923411
1870	0.02455584552
1871	0.02455010969
1872	0.02454994329
1873	0.02454981521
1874	0.02454798626
1875	0.02454507012
1876	0.02454411424
1877	0.02454133098
1878	0.02454100923
1879	0.02453504077
1880	0.0245337552
1881	0.02453328008
1882	0.02453197188
1883	0.02452959181
1884	0.02452807921
1885	0.02452647547
1886	0.02452463664
1887	0.02452456658
1888	0.0245230135
1889	0.02452067394
1890	0.02452008795
1891	0.02451695063
1892	0.02451692249
1893	0.0245132809
1894	0.02451180267
1895	0.02451156706
1896	0.02451098186
1897	0.02450590535
1898	0.02450403651
1899	0.02450351713
1900	0.02450347563
1901	0.02450032372
1902	0.02449806521
1903	0.02449432975
1904	0.02449017788
1905	0.02448929524
1906	0.02448822185
1907	0.0244881688
1908	0.02448431133
1909	0.02448422955
1910	0.02448262467
1911	0.02447621723
1912	0.02447134961
1913	0.0244700204
1914	0.02446897768
1915	0.02446724326
1916	0.02446379969
1917	0.02446375202
1918	0.02446334395
1919	0.02446196719
1920	0.0244613899
1921	0.02446135422
1922	0.02445943221
1923	0.02445704671
1924	0.02445552361
1925	0.02445542337
1926	0.02445394243
1927	0.02445372146
1928	0.02444648834
1929	0.02444640117
1930	0.02444464045
1931	0.02444349314
1932	0.02444152812
1933	0.02443993691
1934	0.02443835474
1935	0.02443779271
1936	0.02443754061
1937	0.02443752318
1938	0.0244357108
1939	0.02443553239
1940	0.02443532915
1941	0.02443457836
1942	0.02443135676
1943	0.0244272003
1944	0.02442655305
1945	0.02442468179
1946	0.02442093155
1947	0.02441810059
1948	0.02441684245
1949	0.02441549978
1950	0.02441339571
1951	0.02440816721
1952	0.02440430695
1953	0.02440142835
1954	0.02440045316
1955	0.02439998957
1956	0.02439902425
1957	0.02439868373
1958	0.02439359884
1959	0.02439275199
1960	0.02439220805
1961	0.02439175829
1962	0.02438985215
1963	0.02438628769
1964	0.02438599998
1965	0.02438529893
1966	0.02438104772
1967	0.02437831823
1968	0.0243769496
1969	0.02437590234
1970	0.02437540192
1971	0.02437052808
1972	0.02436927186
1973	0.024367531
1974	0.02436704456
1975	0.02436617891
1976	0.02436501733
1977	0.02435996742
1978	0.02435648819
1979	0.0243547377
1980	0.02435422641
1981	0.02435094164
1982	0.02434949604
1983	0.02434912855
1984	0.02434865818
1985	0.02434811795
1986	0.02434798129
1987	0.02434694031
1988	0.02434553639
1989	0.02434343225
1990	0.02434234007
1991	0.02433682731
1992	0.02433297767
1993	0.02433295564
1994	0.02433249236
1995	0.02433210994
1996	0.02432863309
1997	0.02432796678
1998	0.02432433301
1999	0.02432312015
